ticker,sector,undervaluation_score,V_abs,V_rel,quality_bonus_pts,risk_penalty_pts,redflag_pts,sector_relief_pts,pe_ttm,ev_ebitda,pb,ps,fcf_yield,roe_calc,ebitda_margin,net_debt_ebitda,interest_coverage,mkt_cap,ev,price_now,shares_diluted_latest,revenue_ttm,net_income_ttm,ebitda_ttm,equity_latest,debt_total_latest,cash_and_equivalents,current_ratio
OTIS,MANUFACTURING,4.6,4.6130154964557635,4.7836894980640805,0.7203024547048511,1.087218045112782,0.5,0.0032453315666135297,15.248312403100774,13.71902328323018,-7.330099869573319,1.6073151658767773,,-0.480715483510341,0.1386255924170616,2.124373710580607,,39340646000.0,46548646000.0,99.02,397300000.0,24476000000.0,2580000000.0,3393000000.0,-5367000000.0,7896000000.0,688000000.0,0.8814518354954458
WAB,MANUFACTURING,4.6,5.308545720399101,5.3749712371129,0.4478020372380396,0.7657894736842104,0.0,0.0032453315666135297,16.592925925925925,9.98772908366534,3.3182779372280344,1.9440616185723585,0.054239981786080194,0.19998148319600037,0.21783467129529183,1.0632470119521913,,35840720000.0,40110720000.0,209.35,171200000.0,18436000000.0,2160000000.0,4016000000.0,10801000000.0,4784000000.0,514000000.0,1.762063227953411
NKE,MANUFACTURING,4.7,5.969820166502703,5.9034734059940375,0.4967184499457293,0.4883458646616541,0.0,0.0032453315666135297,14.720588382783118,61.34090352397459,7.998115795050331,1.276656889511706,0.08122703235636819,0.5433285400741694,0.02091135325811206,0.2900057770075101,,105679104000.00002,106181104000.00002,71.04,1487600000.0,82778000000.0,7179000000.0,1731000000.0,13213000000.0,7966000000.0,7464000000.0,2.2110543251940187
PM,MANUFACTURING,4.7,5.175560221305622,5.1821729090624205,0.5008278888703347,0.6101503759398494,0.5,0.0032453315666135297,14.861136482664712,12.181161630500913,-23.7137339127528,4.231791392012408,0.04469645213144951,-1.5956877820491393,0.3676887284874877,0.671993510444129,,283758540000.0,300326540000.0,182.13,1558000000.0,67054000000.0,19094000000.0,24655000000.0,-11966000000.0,20706000000.0,4138000000.0,0.8300412107432145
SJM,MANUFACTURING,4.7,4.542430124040444,4.356866002214839,0.8262931034482758,1.449248120300752,0.5,0.0032453315666135297,,29.12336118251928,1.7258376352217801,,0.1218090264613368,-0.16902311511524676,,12.25706940874036,,10497580000.0,18126380000.0,98.2,106900000.0,,-1028100000.0,622400000.0,6082600000.0,7677600000.0,48800000.0,0.8094268476621418
GLW,MANUFACTURING,4.9,6.065915050556622,6.32864196229148,0.5268371148868665,0.5154135338345864,0.0,0.0032453315666135297,31.452306629834258,9.085401151631478,4.097061892767182,1.8784466900391834,,0.1302626844188557,0.2148896679727779,0.3439539347408829,,45542940000.0,47334940000.0,52.59,866000000.0,24245000000.0,1448000000.0,5210000000.0,11116000000.0,3560000000.0,1768000000.0,1.496986301369863
KDP,MANUFACTURING,4.9,4.751383435228311,4.754837381773429,0.5116181013609419,1.0770676691729322,0.5,0.0032453315666135297,17.031212098298678,8.713797812592373,1.802984030418251,1.6760633999330283,0.04315439443596008,0.10586351811086651,0.25173940543959517,2.0558675731599174,,45047556000.0,58957556000.0,33.06,1362600000.0,26877000000.0,2645000000.0,6766000000.0,24985000000.0,14419000000.0,509000000.0,0.6378617919955685
NXPI,MANUFACTURING,4.9,5.081021060927772,5.130555564590518,0.185382660515989,0.9732699248120302,0.0,0.0032453315666135297,14.309154741312742,8.717718965895083,5.809495889852649,2.6440459533888228,0.0817217641789294,0.4059985369422092,0.34725326991676575,1.1035474592521572,7.5162162162162165,55591066170.0,63648066170.0,218.49,254433000.0,21025000000.0,3885000000.0,7301000000.0,9569000000.0,11227000000.0,3170000000.0,1.7361644454483849
MDLZ,MANUFACTURING,5.0,5.024262871993577,5.0414048767554736,0.5259048593136846,0.9721804511278195,0.5,0.0032453315666135297,17.717980613893378,9.649786076867295,3.349728553430306,1.3832264980845328,0.06362019178604286,0.1890581453059978,0.1739212687802494,1.6966098622189993,,87739440000.0,106456440000.0,67.44,1301000000.0,63431000000.0,4952000000.0,11032000000.0,26193000000.0,21193000000.0,2476000000.0,0.6412513202233063
NOC,MANUFACTURING,5.0,5.52689820127136,5.533043815521691,0.4487037655506387,1.0635338345864662,0.0,0.0032453315666135297,11.615290996784566,11.963599010581284,4.669840992825286,1.0323227834535973,-0.022949014846407004,0.40204253118738287,0.10397942416232049,2.0354541706747287,,72247110000.0,87059110000.0,499.98,144500000.0,69985000000.0,6220000000.0,7277000000.0,15471000000.0,16711000000.0,1899000000.0,1.0421279441266067
ON,MANUFACTURING,5.0,6.164988861911597,6.213962659225964,0.7562001648993905,0.7702556390977445,0.0,0.0032453315666135297,39.02971672902191,38.02937343358396,2.7588379004634294,1.9580090449207228,0.10394214187182584,0.07068557324199073,0.05349194716050266,1.4255639097744361,38.36538461538461,21907380000.0,22760580000.0,52.41,418000000.0,11188600000.0,561300000.0,598500000.0,7940800000.0,3379900000.0,2526700000.0,5.022060567723571
LHX,MANUFACTURING,5.1,5.74132102851515,5.594545965019331,0.6608447440928447,1.2462406015037595,0.0,0.0032453315666135297,17.275608330288637,16.75129624399887,2.452709824670609,1.280766563735847,0.040775461293554985,0.1419753086419753,0.09591527168318977,3.3981926009601806,,47283340000.0,59316340000.0,250.84,188500000.0,36918000000.0,2737000000.0,3541000000.0,19278000000.0,12515000000.0,482000000.0,1.0390603660202131
HUBB,MANUFACTURING,5.2,6.126617424467819,6.334676875627751,0.3341772250981047,0.5796992481203007,0.0,0.0032453315666135297,15.64197774766422,11.67690053151101,6.288275080998939,2.1946540647640393,,0.4020127877971156,0.1976844254092783,0.5750949126803341,,21931617000.0,23067717000.0,408.41,53700000.0,9993200000.0,1402100000.0,1975500000.0,3487700000.0,1518700000.0,382600000.0,1.297631523789562
LMT,MANUFACTURING,5.2,5.338396600545797,5.587454259001068,0.34614156299574184,0.7537646616541354,0.5,0.0032453315666135297,12.195275541101266,10.2803433941228,20.387190101237344,0.8723559206462533,,1.6717285339332584,0.10073240973230545,1.6202118340367921,49.24313725490196,108745272000.0,129090272000.0,463.14,234800000.0,124657000000.0,8917000000.0,12557000000.0,5334000000.0,21638000000.0,1293000000.0,0.9849716678984972
JBL,MANUFACTURING,5.3,5.753806379465411,5.622175724170097,0.4332240961843533,0.7184210526315788,0.5,0.0032453315666135297,24.44035175879397,13.53,18.92463035019455,0.48804186401220195,0.07903561742977981,0.77431906614786,0.03883358754114153,0.9624806201550388,,24318150000.0,26180550000.0,218.1,111500000.0,49828000000.0,995000000.0,1935000000.0,1285000000.0,3385400000.0,1523000000.0,0.9833749554049233
AVY,MANUFACTURING,5.4,5.689226861132409,5.466708766458944,0.48460147574517826,1.4086466165413536,0.0,0.0032453315666135297,11.151496576721708,41.562061725271946,6.2884188771802325,0.9044254487966762,0.05371776094664606,0.5639080668604651,0.025823773811701378,6.53908423981786,,13844583000.0,16429483000.0,175.47,78900000.0,15307600000.0,1241500000.0,395300000.0,2201600000.0,2800800000.0,215900000.0,1.0397439665588974
INTC,MANUFACTURING,5.4,6.053067045153592,6.1834484750979986,0.8495924480253819,0.8548624060150377,0.5,0.0032453315666135297,,215.78456790123457,0.996847256418377,1.085450480015129,-0.3465048209366391,-0.26672660216789434,0.00720857018900248,40.24393358253314,-26.90413759022748,97574400000.0,139828400000.0,22.4,4356000000.0,89893000000.0,-26108000000.0,648000000.0,97883000000.0,51897000000.0,9643000000.0,1.2404907624549562
K,MANUFACTURING,5.4,5.352459701897399,5.362232436797653,0.38171286632712703,0.9890977443609024,0.5,0.0032453315666135297,12.745192307692307,10.82504873294347,6.7742759795570695,1.2540208136234627,0.04300264051301396,0.5315161839863713,0.13866738748479523,1.7816764132553606,,27835500000.0,33319500000.0,79.53,350000000.0,22197000000.0,2184000000.0,3078000000.0,4109000000.0,5838000000.0,354000000.0,0.6822065378900446
LW,MANUFACTURING,5.4,5.8453867880115,5.739625184255729,0.4092672413793104,1.1718045112781956,0.0,0.0032453315666135297,16.873420752565565,6.929612584972628,4.257924267710192,,-0.05243955429081923,0.25234505380675604,,2.47855381098478,,7398995000.0,11519095000.0,51.85,142700000.0,,438500000.0,1662300000.0,1737700000.0,4190800000.0,70700000.0,1.377168021680217
PH,MANUFACTURING,5.4,6.017379363306331,6.080093777861899,0.337772397094431,0.9038887218045112,0.0,0.0032453315666135297,,12.60528832549493,6.646747112995176,2.6781600370710184,0.06574904107391014,,0.23843040695220008,1.3728282072352271,14.305491025733863,90940794000.0,102055553000.0,698.47,130200000.0,33956445000.0,,8096249000.0,13682000000.0,11581759000.0,467000000.0,1.1943632926619694
HON,MANUFACTURING,5.5,5.951199402622088,6.056825534916967,0.21109131042832088,0.9315789473684211,0.0,0.0032453315666135297,14.391886020271563,10.264544736230537,9.351372724448586,2.1889866488263183,0.04039589465027068,0.6497670083876981,0.25032723464905904,1.52004415524053,,150510344000.0,176673344000.0,232.88,646300000.0,68758000000.0,10458000000.0,17212000000.0,16095000000.0,36512000000.0,10349000000.0,1.2936306027105786
PEP,MANUFACTURING,5.5,5.323877405513025,5.47475323699876,0.30780167195457964,1.0377586466165414,0.5,0.0032453315666135297,12.732329286265701,9.712156696844065,9.850307308068194,1.2480941111722619,,0.7736453469432077,0.16261695101816181,2.0371012776038584,11.380504991192014,181422960000.0,229575960000.0,132.04,1374000000.0,145360000000.0,14249000000.0,23638000000.0,18418000000.0,55784000000.0,7631000000.0,0.7750851741949665
WST,MANUFACTURING,5.5,7.019597431570256,7.044597231664758,0.4377797027636303,0.3125278195488722,0.0,0.0032453315666135297,29.88487804878049,12.644924720738222,5.438066300228739,3.139638112508377,0.031496725395262874,0.1819671571472466,0.2435053415855245,-0.24858345475149748,152.7377049180328,15928640000.0,15621540000.0,218.8,72800000.0,5073400000.0,533000000.0,1235400000.0,2929100000.0,202600000.0,509700000.0,2.78018524644393
ENPH,MANUFACTURING,5.6,6.636663131606568,6.676728972102829,0.6218966560908408,0.9464323308270677,0.0,0.0032453315666135297,30.915756167342668,42.68656748531301,6.110643034530686,2.2552110643783445,0.10519825720688544,0.19765465225740003,0.0671987943728459,9.126276926147206,73.01730418943534,5381258350.0,6844620350.0,39.65,135719000.0,2386144000.0,174062000.0,160346000.0,880637000.0,1833898000.0,370536000.0,1.9688307733859516
KMB,MANUFACTURING,5.6,5.405878507227588,5.592338978661411,0.2749472948150622,0.9704142857142856,0.5,0.0032453315666135297,10.110361411764705,9.664513152878381,33.8072667191188,1.3282545904173104,,3.3438237608182533,0.16216383307573415,1.4736942432329394,11.209401709401709,42969035999.99999,50700035999.99999,128.92,333300000.0,32350000000.0,4250000000.0,5246000000.0,1271000000.0,8365000000.0,634000000.0,0.7749267884534933
RTX,MANUFACTURING,5.6,6.241428617333777,6.084074566807378,0.6547745157384988,1.2681112781954886,0.0,0.0032453315666135297,20.416541752790412,18.41281241692079,3.165974197890958,1.3825448984876372,0.03859773385086255,0.15506907272668996,0.08950304082189672,2.9659082023614043,3.963123644251627,197550458000.0,235481458000.0,146.02,1352900000.0,142889000000.0,9676000000.0,12789000000.0,62398000000.0,42713000000.0,4782000000.0,1.0059817418832364
HSY,MANUFACTURING,5.7,6.286838636616221,6.27040379722079,0.38210737246388915,1.0498240601503759,0.0,0.0032453315666135297,18.378049999699773,13.722940052524221,8.135436021386527,1.917431044233523,0.059880115777154255,0.44267134007794234,0.1609579474222836,1.8103189304182186,8.853238038081729,36728385900.0,42309868900.0,165.95,221322000.0,19154997000.0,1998492000.0,3083149000.0,4514618000.0,5947446000.0,365963000.0,1.5295829305358886
MNST,MANUFACTURING,5.7,7.128622659875104,6.938232378827198,0.22009685230024215,0.25488721804511283,0.0,0.0032453315666135297,,15.14029205901912,8.560246475465368,4.5221093737890685,0.05536703759881049,,0.29029699546072574,-0.43723524749709247,,61559334720.0,59831466720.0,62.64,982748000.0,13612969000.0,,3951804000.0,7191304000.0,199059000.0,1926927000.0,3.519209164337392
TDG,MANUFACTURING,5.7,6.192489021774202,6.074832547901688,0.4648597311513735,1.2056390977443607,0.0,0.0032453315666135297,25.976298209568537,14.99050864063138,-17.68610071942446,5.924968065876682,0.047863731819917384,-0.6808553157474021,0.4919997322086095,2.9478840658593004,,88501248000.0,110165248000.0,1520.64,58200000.0,14937000000.0,3407000000.0,7349000000.0,-5004000000.0,24456000000.0,2792000000.0,3.1275440976933515
ADI,MANUFACTURING,6.2,7.252528170094196,7.135447299966076,0.4675555230859147,0.8964721804511278,0.0,0.0032453315666135297,33.57964467333036,22.898286769284315,3.4765703396735805,6.396083611554182,0.06510046448878683,0.10353207645567329,0.29775577031192113,1.4173139409363928,15.081669303181972,118501827300.0,126320574300.0,238.02,497865000.0,18527248000.0,3528978000.0,5516595000.0,34085842000.0,10139938000.0,2321191000.0,2.32443124256891
APH,MANUFACTURING,6.2,7.689148749013222,7.565830676104127,0.29227034107038496,0.36633834586466163,0.0,0.0032453315666135297,23.488287106446776,17.786878737447818,10.880305226880106,3.937899615112717,0.038316172451898334,0.4632225916505343,0.22277590134317807,0.1103724754597766,186.0997375328084,125333500000.0,126116085000.0,98.75,1269200000.0,31827500000.0,5336000000.0,7090400000.0,11519300000.0,3989585000.0,3207000000.0,2.0160772277934407
MKC,MANUFACTURING,6.2,6.174431863411578,6.1568926372181965,0.5192006032395425,1.2482030075187969,0.5,0.0032453315666135297,16.374300825386648,15.046866340428041,3.6479255186203448,1.7836963258465217,0.029339089896048106,0.2227835898168315,0.14805729898653072,2.9995283296975415,4.768344110205229,20433490000.0,25520990000.0,75.82,269500000.0,11455700000.0,1247900000.0,1696100000.0,5601400000.0,5211600000.0,124100000.0,0.6800075336660703
AMD,MANUFACTURING,6.4,8.159291569115595,8.080702194433744,0.7617678675795274,0.6534451127819549,0.0,0.0032453315666135297,53.46290210599398,97.23396544458491,3.871837760831308,4.775664110144088,0.02300734330332639,0.07242101734685326,0.049056291732991544,-0.1167298777918247,12.555555555555555,231013200000.0,230736200000.0,141.9,1628000000.0,48373000000.0,4321000000.0,2373000000.0,59665000000.0,4165000000.0,4442000000.0,2.491008838768668
EMR,MANUFACTURING,6.5,6.590274435332233,6.625045427892465,0.6811054521165568,1.4289473684210523,0.5,0.0032453315666135297,19.908226171669302,138.36014409722222,3.8053066431806744,2.4585888990050075,0.0709416430526263,0.1911424257674887,0.018729270989139624,7.090277777777778,,75611443000.0,79695443000.0,133.33,567100000.0,30754000000.0,3798000000.0,576000000.0,19870000000.0,8810000000.0,4726000000.0,0.8453224002981737
KO,MANUFACTURING,6.6,7.160064332981752,7.185017437644706,0.1558581030308091,0.9784466165413535,0.0,0.0032453315666135297,13.436146328578975,14.502245153490781,10.677470701416826,3.684175267065001,-0.008973987231972165,0.7946825258002449,0.27957028185165067,1.3242519753033115,9.399756493506494,305215500000.0,335886500000.0,70.75,4314000000.0,82845000000.0,22716000000.0,23161000000.0,28585000000.0,40261000000.0,9590000000.0,1.2125865840320817
CTAS,MANUFACTURING,6.9,8.135022633457842,8.086802558573414,0.18565975411204808,0.5983827067669173,0.0,0.0032453315666135297,28.786131101558457,19.66514903507976,19.51986587628384,5.106452937176356,0.03721208001061778,0.6780996656833489,0.2665164112419382,0.5051546715776138,40.27573047341331,91440440820.0,93851274820.0,222.87,410286000.0,17906841000.0,3176545000.0,4772467000.0,4684481000.0,2674807000.0,263973000.0,2.089489097611313
TXN,MANUFACTURING,6.9,8.03240576937785,7.9480551638682515,0.13607643817316523,0.6676691729323307,0.0,0.0032453315666135297,22.215485834699134,15.477887595405134,11.568900810827287,6.619390260918097,0.00513794242426989,0.5207583978540511,0.4524556997348961,0.8479685452162516,,189764680000.0,200763680000.0,207.62,914000000.0,28668000000.0,8542000000.0,12971000000.0,16403000000.0,14043000000.0,3044000000.0,5.812199036918138
HWM,MANUFACTURING,7.0,8.4103497260165,8.333811258522363,0.22810438757618773,0.5471503759398496,0.0,0.0032453315666135297,32.33244131455399,21.220365062195782,15.02477389924633,5.599446374454875,0.021754365492612955,0.4646965489884966,0.27333875378815875,0.7349918875067604,65.6734693877551,75754910000.0,78472910000.0,186.13,407000000.0,13529000000.0,2343000000.0,3698000000.0,5042000000.0,3263000000.0,545000000.0,2.30875
TSLA,MANUFACTURING,7.0,9.017410006501173,9.032678520044305,0.6961295608249145,0.492318045112782,0.0,0.0032453315666135297,136.9467030832296,70.5625941899726,14.46262255218977,7.184061164830223,0.0016437672067905651,0.10264635124298316,0.10085129621895982,-0.6716034274065108,25.114197530864196,1118163200000.0,1107621041000.0,317.66,3520000000.0,155645000000.0,7936000000.0,15697000000.0,77314000000.0,5044841000.0,15587000000.0,2.0372234070914423
MCHP,MANUFACTURING,7.1,8.086597657222784,7.92949595169993,0.6859992068130584,1.3384466165413533,0.0,0.0032453315666135297,131.0203867403315,38.45161938958707,5.5334622508057345,4.780163523438779,0.03872336092101562,0.04223359729331642,0.1403429204933419,4.3910233393177736,3.413151364764268,37943504000.0,42835104000.0,70.37,539200000.0,7937700000.0,289600000.0,1114000000.0,6857100000.0,5458100000.0,566500000.0,2.313340053763441
MSI,MANUFACTURING,7.4,8.304860025720904,8.397163564477218,0.16261167237204638,0.9070353383458646,0.0,0.0032453315666135297,24.974026647966337,15.98120759493671,36.19203455284553,3.872657894736842,,1.4491869918699187,0.25772074815137014,0.9546413502109705,8.826347305389222,71225924000.0,75750924000.0,420.46,169400000.0,18392000000.0,2852000000.0,4740000000.0,1968000000.0,7731000000.0,3206000000.0,1.728046594982079
AVGO,MANUFACTURING,7.7,8.612025935482098,8.495730000448283,0.1416464891041162,0.9921022556390978,0.0,0.0032453315666135297,,39.94734816332504,19.136969361653207,13.677743940016434,0.031171499832371524,,0.35091413311421527,0.9698814576320797,5.222907767758266,1331665150000.0,1364801150000.0,275.65,4831000000.0,97360000000.0,,34165000000.0,69586000000.0,42608000000.0,9472000000.0,1.0769044035539157
NVDA,MANUFACTURING,7.7,9.332024905116041,9.363582235920425,0.04360701761709951,0.29909548872180447,0.0,0.0032453315666135297,32.307394830207805,28.44085003333895,46.37586787209427,17.174889308020532,,1.4354567465381725,0.6028295802892303,-0.04960542802083868,2132.453125,3888291890000.0,3881521890000.0,157.99,24611000000.0,226394000000.0,120353000000.0,136477000000.0,83843000000.0,8464000000.0,15234000000.0,3.3884032853590536
AXON,MANUFACTURING,8.2,9.369323150212546,9.381634673196965,0.7602602905569007,1.4729323308270676,0.0,0.0032453315666135297,136.9467030832296,309.57103583635137,24.78062841458059,16.711554338734413,0.000453134441996203,0.12303249890206412,0.013484880382987683,30.594157805150356,,67710589080.00001,69382162080.0,827.94,81782000.0,4051723000.0,336174000.0,54637000.0,2732400000.0,2287069000.0,615496000.0,2.951543901606003
BA,MANUFACTURING,,4.537154705793079,4.55208110230599,0.44795232529013945,,0.5,0.0032453315666135297,,,-48.01066767830046,1.165213051964792,-0.14695772910863575,2.8066767830045523,-0.04689721209442787,,,158195150000.0,204251150000.0,209.53,755000000.0,135765000000.0,-9248000000.0,-6367000000.0,-3295000000.0,53143000000.0,7087000000.0,1.2314366971057111
BALL,MANUFACTURING,,7.344454922692937,7.075001203717078,,1.3984962406015038,0.5,0.0032453315666135297,,18.653243641390205,3.0318875240107572,,-0.20736180071695293,,,6.185624012638231,,15784006450.000002,23615006450.0,56.09,281405000.0,,,1266000000.0,5206000000.0,8127000000.0,296000000.0,0.9986689484692908
BG,MANUFACTURING,,3.586305292975401,3.5714720845257233,0.628448275862069,,0.0,0.0032453315666135297,6.6126112837933135,,0.9995171884443628,0.40410675242737204,-0.3420745575308881,0.15115317467610034,,,,10877745561.84,16046745561.84,80.28,135497578.0,26918000000.0,1645000000.0,,10883000000.0,11959000000.0,6790000000.0,2.0651964560862868
GE,MANUFACTURING,,8.205542401242528,8.262003034627265,0.10474137931034484,,0.0,0.0032453315666135297,21.81994316836372,,14.446661092239353,3.960129790129647,,0.6620851842174027,,,,276436860000.0,252435860000.0,257.39,1074000000.0,69805000000.0,12669000000.0,,19135000000.0,19298000000.0,43299000000.0,1.0366094444139746
GEV,MANUFACTURING,,8.683596878060804,8.948768663440765,0.5803866264506972,,0.0,0.0032453315666135297,56.49143625192012,72.74527928818586,16.571330404415907,2.507648903890082,,0.29334234538695503,0.03448569772595547,,,147103700000.0,147163700000.0,529.15,278000000.0,58662000000.0,2604000000.0,2023000000.0,8877000000.0,60000000.0,,1.0280797369746157
GM,MANUFACTURING,,1.0207554533813636,1.0509831453004235,0.5232607288970528,,0.0,0.0032453315666135297,3.514477784702386,2.2505576259484337,0.7333708542410681,0.16583985306745538,0.4243240727335599,0.2761779907478565,0.10433846279662519,,,48668690000.0,26287690000.0,49.21,989000000.0,293468000000.0,18328000000.0,30620000000.0,66363000000.0,,22381000000.0,1.2182343410224705
GRMN,MANUFACTURING,,6.236879759591586,6.140890471187574,0.3129466894881857,,0.0,0.0032453315666135297,16.537502600408942,12.89678337265258,4.972143400871692,3.615573421368883,0.058143701093866546,0.3006586617708977,0.26596700385227123,,,40399217040.0,38327009040.0,208.72,193557000.0,11173668000.0,2442885000.0,2971827000.0,8125111000.0,,2072208000.0,3.012031187404959
MPWR,MANUFACTURING,,8.332405970641085,8.222868670336009,0.3586248643232863,,0.0,0.0032453315666135297,40.25238867408476,32.90971930379595,10.321668044260138,8.381290305180023,0.0427886741113358,0.25642373991348794,0.24896466111701315,,,35115016560.0,34327634560.0,731.38,48012000.0,4189691000.0,872371000.0,1043085000.0,3402068000.0,,787382000.0,5.003173336670943
PCAR,MANUFACTURING,,4.189484611905618,3.9574100049202867,0.5791655360273857,,0.0,0.0032453315666135297,8.712482689028846,30.858220612446495,2.643650185296633,0.8996941827896523,0.12358817138390475,0.30343247495064035,0.027281367284277776,,,50077608000.0,46858208000.0,95.06,526800000.0,55660700000.0,5747800000.0,1518500000.0,18942600000.0,,3219400000.0,
STZ,MANUFACTURING,,,,0.6150702909743675,1.3511278195488723,0.0,0.0032453315666135297,,,,,,0.1519372376298947,0.1344657062997205,5.155140709945635,,,,162.68,,18604000000.0,1103900000.0,2501600000.0,7265500000.0,12970000000.0,73900000.0,1.066917517121897
TXT,MANUFACTURING,,3.072858206893152,3.1172440887989743,0.4849137931034483,,0.0,0.0032453315666135297,9.226975368620039,,1.970026894928024,0.6067712223925745,,0.21350733216736176,,,,14643209910.000002,13912209910.000002,80.29,182379000.0,24133000000.0,1587000000.0,,7433000000.0,,731000000.0,
HST,REAL ESTATE & CONSTRUCTION,2.0,2.4237747172575927,2.559481216457961,0.330450551056191,0.7521135338345865,0.0,0.36126292876186633,7.008062868369351,3.4830078394481028,1.6121289545043689,1.0080361718161266,,0.23003916842422417,0.3003956292388847,0.1273126371903418,9.494845360824742,10701312000.0,11107312000.0,15.36,696700000.0,10616000000.0,1527000000.0,3189000000.0,6638000000.0,896000000.0,490000000.0,
MGM,REAL ESTATE & CONSTRUCTION,2.0,2.365720168413904,2.674150268336315,0.43809436837271426,0.777212030075188,0.0,0.36126292876186633,9.865770503263777,3.358254735483806,3.2649666652094815,0.3208836069749352,0.2650108269014185,0.3309388419413741,0.1439902594652429,1.1297456115566302,25.247280460208838,9709259920.0,14631381920.0,34.39,282328000.0,30257887000.0,984136000.0,4356841000.0,2973770000.0,6880142000.0,1958020000.0,1.2183023190094362
PHM,REAL ESTATE & CONSTRUCTION,2.3,3.85069499887087,3.8880366726296955,0.5684622088168989,0.15845864661654135,0.0,0.36126292876186633,4.809904667409799,122.36554624915604,1.6954607742922392,0.8480088320461056,0.097713491732669,0.3524936337678536,0.006539075873612948,-1.6256547621220625,,21320320900.0,20117262900.0,105.46,202165000.0,25141626000.0,4432587000.0,164403000.0,12574942000.0,31100000.0,1234158000.0,
WYNN,REAL ESTATE & CONSTRUCTION,2.9,3.016509943993026,2.5915138640429336,0.8650862068965518,1.3636533834586468,0.5,0.36126292876186633,19.54409410878901,6.55203866691516,-22.2218572043303,,0.13437685054188767,-1.1370113692983648,,3.2332827439107508,1.496368952337395,9811838830.0,19370977830.0,93.67,104749000.0,,502036000.0,2956481000.0,-441540000.0,11543891000.0,1984752000.0,1.0336110558545828
MAR,REAL ESTATE & CONSTRUCTION,3.4,4.495210917646338,4.141927549194991,0.6971933184436837,0.4803541353383458,0.5,0.36126292876186633,21.431582504970176,10.235351754029526,-25.459042510121456,1.688723329976502,0.06429845338366105,-1.1879217273954117,0.16522322927156763,0.014492753623188406,45.29447852760736,75460602000.0,75567602000.0,273.21,276200000.0,44685000000.0,3521000000.0,7383000000.0,-2964000000.0,778000000.0,671000000.0,0.4920112208805952
CZR,REAL ESTATE & CONSTRUCTION,3.5,3.3667184099475493,3.4620415921288012,0.5121793333055022,1.1237661654135338,0.5,0.36126292876186633,,2.853698224852071,1.5302618069815195,0.30037787182587666,-0.014760395176034486,-0.17530800821355236,0.30652962515114873,1.873767258382643,6.0345963756177925,5961900000.0,17361900000.0,28.39,210000000.0,19848000000.0,-683000000.0,6084000000.0,3896000000.0,12382000000.0,982000000.0,0.8242838820008551
KIM,REAL ESTATE & CONSTRUCTION,3.8,4.443931727406391,3.261426654740608,0.39614521583034146,1.3562368421052633,0.0,0.36126292876186633,16.995991979463216,9.493531978749305,1.351115672711114,3.910263596513549,0.1373554152819848,0.07949613499133848,0.636109556106035,3.3463776733646284,2.257124271858852,14214648880.0,21952795880.0,21.02,676244000.0,3635215000.0,836353000.0,2312395000.0,10520675000.0,7964700000.0,226553000.0,
BXP,REAL ESTATE & CONSTRUCTION,4.0,4.983832546113466,4.440742397137746,0.5110192974033565,1.0161654135338347,0.0,0.36126292876186633,19.704744599689754,8.754947133634603,2.036281018090487,1.7798355104602483,,0.10333963009713648,0.2574589977016507,1.8418637830858617,,10708366110.0,13561413110.0,67.47,158713000.0,6016492000.0,543441000.0,1549000000.0,5258786000.0,3300000000.0,446953000.0,
LVS,REAL ESTATE & CONSTRUCTION,4.0,4.412569671135918,4.129226296958855,0.09336880061785084,1.011618045112782,0.0,0.36126292876186633,11.146666666666667,5.223161777271432,15.38475138121547,1.4959484274272319,0.08168184952257579,1.3802109492717227,0.3429380738425474,0.8610085445741954,3.5822291504286827,30631040000.0,36677042000.0,43.51,704000000.0,20476000000.0,2748000000.0,7022000000.0,1991000000.0,9496002000.0,3450000000.0,1.2176520994001714
REG,REAL ESTATE & CONSTRUCTION,4.1,5.149532742142327,4.072227191413238,0.3601535756032395,1.0703007518796992,0.0,0.36126292876186633,16.19943419041318,7.248095632187075,1.8075572278114944,4.633840610421638,,0.11158150380839885,0.8915538787080289,2.050607604725805,,12070635800.0,16832962800.0,71.23,169460000.0,2604888000.0,745127000.0,2322398000.0,6677872000.0,4799182000.0,36855000.0,
FRT,REAL ESTATE & CONSTRUCTION,4.5,5.008107532859853,4.365272808586762,0.26643958211572183,1.2812526315789476,0.0,0.36126292876186633,12.252853720037248,7.859472852096448,2.52310367189705,3.844392743821171,,0.20591967630944508,0.7468928821654109,2.7122919970916324,3.2141957256811624,8197637000.0,12517358000.0,94.99,86300000.0,2132362000.0,669039000.0,1592646000.0,3249029000.0,4496724000.0,177003000.0,
ARE,REAL ESTATE & CONSTRUCTION,4.6,5.513772094352045,5.558884913536076,0.8068965517241379,1.3646616541353382,0.0,0.36126292876186633,80.69115685660613,11.182072397473675,0.7202767612786667,,,0.008926340745847146,,5.680564091571713,,12370922640.0,25144477640.0,72.63,170328000.0,,153312000.0,2248642000.0,17175235000.0,13294100000.0,520545000.0,
J,REAL ESTATE & CONSTRUCTION,4.6,5.965204821312663,6.330752459749553,0.7428879310344827,0.815133834586466,0.0,0.36126292876186633,47.42221251022702,10.158646945260942,4.215938086159128,,0.06887917704340547,0.08890218028629356,,0.7405551116693622,11.476656855010013,16113403899.999998,17380418900.0,131.45,122582000.0,,339786000.0,1710899000.0,3822021000.0,2560322000.0,1293307000.0,1.3947818170700204
